"Reviewed_by_Group_Name","Date","searchtext","Parcel_ID","address","address_ver","address_rev","Property_Type","Other_Please_elaborate","General_Property_Information","X_of_Stories","X_1_Minor_Defects_check_all_th.MIN_NP","X_1_Minor_Defects_check_all_th.MIN_RFSWY","X_1_Minor_Defects_check_all_th.MIN_RFTILE","X_1_Minor_Defects_check_all_th.MIN_FOUND","X_1_Minor_Defects_check_all_th.MIN_WINDDO","X_1_Minor_Defects_check_all_th.MIN_WINDPAN","X_1_Minor_Defects_check_all_th.MIN_UNFINW","X_1_Minor_Defects_check_all_th.MIN_MISSDA","X_1_Minor_Defects_check_all_th.MIN_INSUL","X_1_Minor_Defects_check_all_th.MIN_ROT","X_1_Minor_Defects_check_all_th.MIN_RAILS","X_1_Minor_Defects_check_all_th.MIN_PORCH","X_1_Minor_Defects_check_all_th.MIN_PORJUNK","X_1_Minor_Defects_check_all_th.MIN_CHIMN","X_1_Minor_Defects_check_all_th.MIN_PAINT","X_1_Minor_Defects_check_all_th.MIN_GUTTER","X_2_Major_Defects_check_all_th.MAJ_NP","X_2_Major_Defects_check_all_th.MAJ_RFSWY","X_2_Major_Defects_check_all_th.MAJ_RFTILE","X_2_Major_Defects_check_all_th.MAJ_FOUND","X_2_Major_Defects_check_all_th.MAJ_WINDDO","X_2_Major_Defects_check_all_th.MAJ_SIDING","X_2_Major_Defects_check_all_th.MAJ_ROT","X_2_Major_Defects_check_all_th.MAJ_PORCH","X_2_Major_Defects_check_all_th.MAJ_CHIMN","X_3_Yard.YARD_SATIS","X_3_Yard.YARD_MOW","X_3_Yard.YARD_OVRGR","X_3_Yard.YARD_VHINOP","X_3_Yard.YARD_VHPARK","X_3_Yard.YARD_GRCOV","X_3_Yard.YARD_MAJCL","X_4_General_Condition_Aesthetic","X_5_Comments","Attach_a_picture_of_the_proper_1","Attach_a_picture_of_the_proper_2","Attach_a_picture_of_the_proper_3","Attach_a_picture_of_the_proper_4","start","end","meta.instanceID","X_uuid","X_submission_time","X_tags","X_notes","X_version","X_duration","X_submitted_by","ParcelID"
"Jamie",2016-07-09,"M0130036","M0130036000","NA","No","214 glen iris dr","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2080809?filename=communitymapuga/attachments/1468077903173.jpg",NA,NA,NA,2016-07-09 11:23:21,2016-07-09 11:25:06,"uuid:2ff6403c-8c6c-435f-ac69-7fbb4df49271","2ff6403c-8c6c-435f-ac69-7fbb4df49271","2016-07-12T21:10:18",NA,NA,201606011515,105,"communitymapuga","M0130036000"
"Jamie",2016-07-09,"M0130037","M0130037000","NA","No","220 glen iris dr","SF_NOGAR",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","Fair",NA,"http://classic.ona.io/api/v1/files/2080810?filename=communitymapuga/attachments/1468078043435.jpg",NA,NA,NA,2016-07-09 11:25:20,2016-07-09 11:27:54,"uuid:9567696d-8a19-4fe3-9954-a0c3caef290e","9567696d-8a19-4fe3-9954-a0c3caef290e","2016-07-12T21:10:27",NA,NA,201606011515,154,"communitymapuga","M0130037000"
"Jamie",2016-07-09,"M0130038","M0130038000","NA","No","224 glen iris dr","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2080811?filename=communitymapuga/attachments/1468078197451.jpg",NA,NA,NA,2016-07-09 11:28:23,2016-07-09 11:30:02,"uuid:460d8ae6-7517-43c3-bede-af0f14e9aae4","460d8ae6-7517-43c3-bede-af0f14e9aae4","2016-07-12T21:10:37",NA,NA,201606011515,99,"communitymapuga","M0130038000"
"Jamie",2016-07-09,"M0130039","M0130039000","NA","No","226 glen iris dr","SF_GAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2080812?filename=communitymapuga/attachments/1468078338344.jpg",NA,NA,NA,2016-07-09 11:30:09,2016-07-09 11:32:22,"uuid:da3ad348-7dea-41df-8f1d-8863af911492","da3ad348-7dea-41df-8f1d-8863af911492","2016-07-12T21:10:48",NA,NA,201606011515,133,"communitymapuga","M0130039000"
"Jamie",2016-07-09,"M0130040","M0130040000","NA","No","228 glen iris dr","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/2080813?filename=communitymapuga/attachments/1468078516062.jpg","http://classic.ona.io/api/v1/files/2080814?filename=communitymapuga/attachments/1468078521706.jpg",NA,NA,2016-07-09 11:32:25,2016-07-09 11:35:25,"uuid:fda4ff96-190b-4876-b1eb-65762cde3a12","fda4ff96-190b-4876-b1eb-65762cde3a12","2016-07-12T21:11:03",NA,NA,201606011515,180,"communitymapuga","M0130040000"
"Jamie",2016-07-09,"M0130041","M0130041000","NA","No","302 glen iris dr","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2080815?filename=communitymapuga/attachments/1468079357508.jpg",NA,NA,NA,2016-07-09 11:48:10,2016-07-09 11:49:21,"uuid:ac6965a5-b3db-4d17-a4b7-577786ea1fbc","ac6965a5-b3db-4d17-a4b7-577786ea1fbc","2016-07-12T21:11:14",NA,NA,201606011515,71,"communitymapuga","M0130041000"
"Jamie",2016-07-09,"M0130042","M0130042000","NA","No","306 glen iris dr","SF_GAR",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/2080816?filename=communitymapuga/attachments/1468079500154.jpg",NA,NA,NA,2016-07-09 11:49:46,2016-07-09 11:51:46,"uuid:4aa3241d-f56a-463e-9a9e-93f93d9fb43f","4aa3241d-f56a-463e-9a9e-93f93d9fb43f","2016-07-12T21:11:23",NA,NA,201606011515,120,"communitymapuga","M0130042000"
"Jamie",2016-07-09,"M0130043","M0130043000","NA","No","310 glen iris dr","SF_NOGAR",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair","Missing house numbers","http://classic.ona.io/api/v1/files/2080817?filename=communitymapuga/attachments/1468079639628.jpg",NA,NA,NA,2016-07-09 11:52:43,2016-07-09 11:54:04,"uuid:b0edac82-2c24-4ae8-a4cf-2fe19af2badf","b0edac82-2c24-4ae8-a4cf-2fe19af2badf","2016-07-12T21:11:32",NA,NA,201606011515,81,"communitymapuga","M0130043000"
"Jamie",2016-07-09,"M0130044","M0130044000","NA","No","312 Glen iris dr","SF_GAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2080818?filename=communitymapuga/attachments/1468079761830.jpg",NA,NA,NA,2016-07-09 11:55:05,2016-07-09 11:56:06,"uuid:98cbc7ce-2fe1-432e-ac4c-2f400d4ee46a","98cbc7ce-2fe1-432e-ac4c-2f400d4ee46a","2016-07-12T21:11:45",NA,NA,201606011515,61,"communitymapuga","M0130044000"
"Jamie",2016-07-09,"M0120186","M0120186000","NA","No","316 glen iris dr","SF_GAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2080819?filename=communitymapuga/attachments/1468079853694.jpg",NA,NA,NA,2016-07-09 11:56:20,2016-07-09 11:57:37,"uuid:6b48581c-51d6-4768-a37d-f7ffd0f108c1","6b48581c-51d6-4768-a37d-f7ffd0f108c1","2016-07-12T21:11:57",NA,NA,201606011515,77,"communitymapuga","M0120186000"
"Jamie",2016-07-09,"M0120187","M0120187000","NA","No","320 glen iris dr","SF_NOGAR",NA,"OCCUP","one","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair","Missing house numbers","http://classic.ona.io/api/v1/files/2080820?filename=communitymapuga/attachments/1468080052279.jpg",NA,NA,NA,2016-07-09 11:58:13,2016-07-09 12:04:51,"uuid:e3efc15b-82ec-4b2d-86a7-4912e3e1f2b4","e3efc15b-82ec-4b2d-86a7-4912e3e1f2b4","2016-07-12T21:12:06",NA,NA,201606011515,398,"communitymapuga","M0120187000"
"Jamie",2016-07-09,"M0120188","M0120188000","NA","No","635 Stowers Dr","SF_GAR",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2080821?filename=communitymapuga/attachments/1468080541375.jpg",NA,NA,NA,2016-07-09 12:06:33,2016-07-09 12:09:06,"uuid:e7bedf04-b1f9-4b65-9dc0-d272f7fad091","e7bedf04-b1f9-4b65-9dc0-d272f7fad091","2016-07-12T21:12:14",NA,NA,201606011515,153,"communitymapuga","M0120188000"
"Jamie",2016-07-09,"M0120189","M0120189000","NA","No","625 Stowers Dr","SF_GAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good","Missing house numbers","http://classic.ona.io/api/v1/files/2080822?filename=communitymapuga/attachments/1468080646241.jpg",NA,NA,NA,2016-07-09 12:09:19,2016-07-09 12:10:53,"uuid:406e2f14-28ce-426e-9fbd-c8ea376d3133","406e2f14-28ce-426e-9fbd-c8ea376d3133","2016-07-12T21:12:23",NA,NA,201606011515,94,"communitymapuga","M0120189000"
"Jamie",2016-07-09,"M0130003","M0130003000","NA","No","303 Bryant Rd","SF_GAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","Fair","Missing house numbers","http://classic.ona.io/api/v1/files/2080823?filename=communitymapuga/attachments/1468081013963.jpg",NA,NA,NA,2016-07-09 12:14:15,2016-07-09 12:20:08,"uuid:144c30ef-c72b-4bec-b956-6711e7650434","144c30ef-c72b-4bec-b956-6711e7650434","2016-07-12T21:12:32",NA,NA,201606011515,353,"communitymapuga","M0130003000"
"Jamie",2016-07-09,"M0130001","M0130001000","NA","No","311 Bryant Rd","SF_GAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2080824?filename=communitymapuga/attachments/1468081151698.jpg",NA,NA,NA,2016-07-09 12:17:10,2016-07-09 12:19:22,"uuid:7a796acd-3163-4a47-83a7-4aa2131d8fdc","7a796acd-3163-4a47-83a7-4aa2131d8fdc","2016-07-12T21:12:42",NA,NA,201606011515,132,"communitymapuga","M0130001000"
"Sadie",2016-07-11,"M0140085","M0140085000","NA","No","109 Wayne street","SF_GAR",NA,"VACANT1","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","True","True","True","False","True","True","False","False","True","False","False","False","False","Poor","Abandoned, needs full demo","http://classic.ona.io/api/v1/files/2080825?filename=communitymapuga/attachments/1468263838283.jpg","http://classic.ona.io/api/v1/files/2080826?filename=communitymapuga/attachments/1468263860481.jpg",NA,NA,2016-07-11 14:58:16,2016-07-11 15:04:36,"uuid:f1281074-454f-45ab-85a5-8254e59fdc2a","f1281074-454f-45ab-85a5-8254e59fdc2a","2016-07-12T21:12:59",NA,NA,201606011515,380,"communitymapuga","M0140085000"
"Sadie",2016-07-12,"M01102","M0110237000","NA","No","118 oak street","SF_GAR",NA,"OCCUP","one","False","True","True","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","Poor","Pool in front yard","http://classic.ona.io/api/v1/files/2080827?filename=communitymapuga/attachments/1468330233438.jpg",NA,NA,NA,2016-07-12 09:25:54,2016-07-12 09:38:20,"uuid:1c7b7813-60ac-4150-b6f4-057d2885ba31","1c7b7813-60ac-4150-b6f4-057d2885ba31","2016-07-12T21:15:52",NA,NA,201606011515,746,"communitymapuga","M0110237000"
"Sadie",2016-07-12,"M0150052","M0150052000","NA","No","212 felker street","SF_NOGAR",NA,"OCCUP","two","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","Poor",NA,"http://classic.ona.io/api/v1/files/2080828?filename=communitymapuga/attachments/1468351609915.jpg",NA,NA,NA,2016-07-12 09:30:55,2016-07-12 15:26:56,"uuid:cc700e94-6162-4b11-b59a-c62a30399b08","cc700e94-6162-4b11-b59a-c62a30399b08","2016-07-12T21:15:57",NA,NA,201606011515,21361,"communitymapuga","M0150052000"
"Sadie",2016-07-12,"M0150051","M0150051000","NA","No","208 felker street","SF_GAR",NA,"OCCUP","two","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/2080829?filename=communitymapuga/attachments/1468351862466.jpg","http://classic.ona.io/api/v1/files/2080830?filename=communitymapuga/attachments/1468351868394.jpg",NA,NA,2016-07-12 15:26:59,2016-07-12 15:31:13,"uuid:4e613212-4dcc-4e57-acd8-28d31ab7cd03","4e613212-4dcc-4e57-acd8-28d31ab7cd03","2016-07-12T21:16:08",NA,NA,201606011515,254,"communitymapuga","M0150051000"
"Sadie",2016-07-12,"0150049","M0150049000","NA","No","510 e Washington street","SF_GAR",NA,"OCCUP","one","False","False","False","False","False","False","False","True","False","True","True","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","Fair",NA,"http://classic.ona.io/api/v1/files/2080831?filename=communitymapuga/attachments/1468352130542.jpg",NA,NA,NA,2016-07-12 15:31:48,2016-07-12 15:35:50,"uuid:2d049db5-6b60-4c67-8fcf-82bd51966962","2d049db5-6b60-4c67-8fcf-82bd51966962","2016-07-12T21:16:14",NA,NA,201606011515,242,"communitymapuga","M0150049000"
"Sadie",2016-07-12,"150050","M0150050000","NA","No","204 felker Street","VACANT",NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","Good",NA,NA,NA,NA,NA,2016-07-12 15:36:01,2016-07-12 15:37:18,"uuid:4c04a15d-5560-410f-acae-09b38bf99bf8","4c04a15d-5560-410f-acae-09b38bf99bf8","2016-07-12T21:16:16",NA,NA,201606011515,77,"communitymapuga","M0150050000"
"Sadie",2016-07-12,"150022","M0150022000","NA","No","140 felker street","SF_GAR",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","True","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","Fair",NA,"http://classic.ona.io/api/v1/files/2080833?filename=communitymapuga/attachments/1468352343583.jpg","http://classic.ona.io/api/v1/files/2080832?filename=communitymapuga/attachments/1468352357973.jpg",NA,NA,2016-07-12 15:37:29,2016-07-12 15:39:23,"uuid:73435a2e-674c-4b58-9c55-73e2f5850eed","73435a2e-674c-4b58-9c55-73e2f5850eed","2016-07-12T21:16:26",NA,NA,201606011515,114,"communitymapuga","M0150022000"
"Sadie",2016-07-12,"150061","M0150061000","NA","No","0 felker street","VACANT",NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","Good",NA,NA,NA,NA,NA,2016-07-12 15:39:37,2016-07-12 15:40:33,"uuid:b3329043-4b22-4216-a587-033fd11d8407","b3329043-4b22-4216-a587-033fd11d8407","2016-07-12T21:16:27",NA,NA,201606011515,56,"communitymapuga","M0150061000"
"Sadie",2016-07-12,"150023","M0150023000","NA","No","511 e Washington street","SF_GAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2080835?filename=communitymapuga/attachments/1468352548074.jpg","http://classic.ona.io/api/v1/files/2080834?filename=communitymapuga/attachments/1468352561832.jpg",NA,NA,2016-07-12 15:40:43,2016-07-12 15:42:49,"uuid:d57638ba-5268-4d5b-878a-5e2ba0c5aba6","d57638ba-5268-4d5b-878a-5e2ba0c5aba6","2016-07-12T21:16:38",NA,NA,201606011515,126,"communitymapuga","M0150023000"
"Sadie",2016-07-12,"150048","M0150048000","NA","No","508 e Washington street","SF_GAR",NA,"OCCUP","one","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair","Spray paint on brick ","http://classic.ona.io/api/v1/files/2080836?filename=communitymapuga/attachments/1468352668491.jpg",NA,NA,NA,2016-07-12 15:42:53,2016-07-12 15:44:35,"uuid:614a82d0-49c8-4122-9b26-d685ddaabaa5","614a82d0-49c8-4122-9b26-d685ddaabaa5","2016-07-12T21:16:45",NA,NA,201606011515,102,"communitymapuga","M0150048000"
"Sadie",2016-07-12,"150047","M0150047000","NA","No","506 e Washington street","SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/2080837?filename=communitymapuga/attachments/1468356221576.jpg","http://classic.ona.io/api/v1/files/2080838?filename=communitymapuga/attachments/1468356230772.jpg",NA,NA,2016-07-12 16:39:13,2016-07-12 16:44:07,"uuid:6df79fbc-c1e5-479f-ba50-1b07a5715c05","6df79fbc-c1e5-479f-ba50-1b07a5715c05","2016-07-12T21:16:56",NA,NA,201606011515,294,"communitymapuga","M0150047000"
